event_id,date,year,country,region,latitude,longitude,violence_score
e5046,7/1/1997,1997,Yemen,Horn of Africa,16.25349023,41.38965903,2
e2262,5/23/1998,1998,Yemen,Horn of Africa,16.306728,41.969593,1
e2263,5/20/2017,2017,Djibouti,Horn of Africa,11.7734,43.180715,1
e5047,7/25/1998,1998,Yemen,Horn of Africa,16.377099,42.766048,2
e2264,5/1/2017,2017,Djibouti,Horn of Africa,11.9657,43.2935,2
e5048,2/4/2017,2017,Yemen,Horn of Africa,14.6271,42.907726,3
e2265,2/14/2017,2017,Yemen,Horn of Africa,15.317133,42.673919,3
e5049,10/10/2017,2017,Djibouti,Horn of Africa,11.9657,43.293,1
e2266,3/15/2017,2017,Yemen,Horn of Africa,14.898432,42.803857,3
e2267,3/15/2017,2017,Yemen,Horn of Africa,14.623651,42.933409,3
e2268,3/17/2017,2017,Yemen,Horn of Africa,15.005347,42.831099,3
e2269,3/23/2017,2017,Yemen,Horn of Africa,14.995758,42.803498,3
e2270,3/30/2017,2017,Yemen,Horn of Africa,14.218356,42.865296,3
e2271,4/5/2017,2017,Yemen,Horn of Africa,14.57176,42.892398,3
e2272,7/21/2017,2017,Yemen,Horn of Africa,13.805762,43.21809,3
e2273,3/30/2012,2012,Eritrea,Horn of Africa,15.676891,41.296415,2
e2274,10/24/2017,2017,Yemen,Horn of Africa,12.822497,54.228307,3
e2275,11/11/2017,2017,Yemen,Horn of Africa,15.51166,42.491789,3
e3003,4/1/1997,1997,Tanzania,Horn of Africa,-9.640298,39.71857,1
e3005,9/25/1997,1997,Tanzania,Horn of Africa,-6.438400133,34.99532271,1
e3007,1/23/1998,1998,Tanzania,Horn of Africa,-6.345533,39.25283,1
e3008,1/1/1997,1997,Tanzania,Horn of Africa,-5.387821,39.148597,2
e3009,1/1/1997,1997,Tanzania,Horn of Africa,-10.213118,40.176052,3
e3011,12/1/1998,1998,Kenya,Horn of Africa,-4.691236,39.383924,1
e3013,9/17/2004,2004,Tanzania,Horn of Africa,-1,33,1
e3014,1/18/2005,2005,Tanzania,Horn of Africa,-1,33,1
e3016,8/28/2005,2005,Tanzania,Horn of Africa,-2.161276,32.12445,2
e3017,8/28/2005,2005,Tanzania,Horn of Africa,-2.168917,32.146319,2
e3019,6/15/1999,1999,Tanzania,Horn of Africa,-2.4885,32.90634,2
e3020,11/1/1998,1998,Tanzania,Horn of Africa,-2.4885,32.90634,2
e3021,3/1/2000,2000,Tanzania,Horn of Africa,-1,33,1
e3022,10/12/2000,2000,Kenya,Horn of Africa,-4.663159,39.247966,2
e3023,5/27/2002,2002,Tanzania,Horn of Africa,-7.676193,39.493429,1
e3026,3/12/2003,2003,Tanzania,Horn of Africa,-6.589904,39.867207,1
e3030,11/17/2006,2006,Tanzania,Horn of Africa,-5.093023,39.594628,1
e3031,11/19/2006,2006,Tanzania,Horn of Africa,-6.17683,39.22394,1
e3032,11/19/2006,2006,Tanzania,Horn of Africa,-5.16667,39.8,1
e5050,11/19/2006,2006,Tanzania,Horn of Africa,-5.16667,39.8,1
e3034,10/9/2007,2007,Tanzania,Horn of Africa,-7.138706,40.032245,1
e3035,10/28/2007,2007,Tanzania,Horn of Africa,-2.027240578,31.18194427,2
e3036,10/14/2007,2007,Kenya,Horn of Africa,-0.923246,34.109752,1
e3037,11/4/2007,2007,Kenya,Horn of Africa,-0.850226,34.023644,1
e3039,7/6/2008,2008,Tanzania,Horn of Africa,-6.7832,39.26767,1
e3040,10/9/2008,2008,Tanzania,Horn of Africa,-2.8242,31.7479,2
e3042,3/1/2009,2009,Tanzania,Horn of Africa,-6.7832,39.26767,2
e3045,6/23/2009,2009,Tanzania,Horn of Africa,-4.76124,39.598968,1
e3046,6/23/2009,2009,Kenya,Horn of Africa,-4.68,43.21,1
e3047,7/18/2009,2009,Tanzania,Horn of Africa,-4.60215,39.1053,2
e3048,10/15/2009,2009,Tanzania,Horn of Africa,-4.783364,39.165436,2
e3050,10/26/2008,2008,Kenya,Horn of Africa,-4.660339,39.219618,1
e3051,1/5/2010,2010,Tanzania,Horn of Africa,-5.08634,39.09718,2
e3052,2/20/2010,2010,Tanzania,Horn of Africa,-8.116504,30.943763,3
e3055,10/9/2010,2010,Kenya,Horn of Africa,-1.666667,41.72,2
e3056,4/8/2011,2011,Tanzania,Horn of Africa,-7.12698,39.205959,2
e3059,11/15/2009,2009,Kenya,Horn of Africa,-2.467697,40.955065,1
e3060,1/15/2010,2010,Kenya,Horn of Africa,-3.438684,40.411242,1
e3061,10/21/2011,2011,Kenya,Horn of Africa,-3.637096,39.843117,1
e3062,5/5/2011,2011,Tanzania,Horn of Africa,-9.028843,40.955122,2
e3063,3/18/2012,2012,Tanzania,Horn of Africa,-1.33635,31.81397,2
e3064,12/20/2009,2009,Tanzania,Horn of Africa,-0.882317,33.936473,3
e3067,2/7/2010,2010,Kenya,Horn of Africa,-0.882351,33.938093,1
e3068,2/9/2010,2010,Kenya,Horn of Africa,-0.971954,34.257471,1
e3070,2/17/2009,2009,Kenya,Horn of Africa,-0.102528,34.748906,1
e3078,7/15/2010,2010,Kenya,Horn of Africa,-0.883,33.939,1
e3080,10/27/2010,2010,Tanzania,Horn of Africa,-1.005167,31.849812,2
e3081,10/28/2010,2010,Tanzania,Horn of Africa,-1.011861,31.848868,2
e3082,10/30/2010,2010,Kenya,Horn of Africa,-0.882844,33.939027,2
e3085,3/15/2011,2011,Kenya,Horn of Africa,0.098994,33.967899,2
e3087,6/1/2011,2011,Kenya,Horn of Africa,-0.883241,33.938844,1
e3095,8/15/2011,2011,Kenya,Horn of Africa,-0.883,33.939,1
e3098,11/1/2011,2011,Kenya,Horn of Africa,-0.98441,34.131906,1
e3102,10/27/2011,2011,Kenya,Horn of Africa,-0.882919,33.937803,2
e3104,9/28/2011,2011,Kenya,Horn of Africa,-0.883209,33.938286,2
e3112,10/18/2012,2012,Kenya,Horn of Africa,-0.104731,34.753244,1
e3117,1/31/2013,2013,Tanzania,Horn of Africa,-2.05,33,3
e3120,7/30/2013,2013,Kenya,Horn of Africa,-0.883,33.939,3
e3121,7/19/2013,2013,Kenya,Horn of Africa,0.380378,34.14883,2
e3122,7/19/2013,2013,Kenya,Horn of Africa,-0.141682,34.593556,2
e3123,9/20/2013,2013,Tanzania,Horn of Africa,-1.637653,32.415107,2
e3124,10/21/2013,2013,Kenya,Horn of Africa,0.101051,33.978328,2
e3127,1/10/2014,2014,Kenya,Horn of Africa,-0.098404,34.74861,2
e3129,1/19/2014,2014,Kenya,Horn of Africa,-0.883,33.939,1
e3132,3/26/2014,2014,Kenya,Horn of Africa,-0.883,33.939,2
e3133,3/24/2014,2014,Kenya,Horn of Africa,-1.000779,34.09913,2
e3136,5/26/2014,2014,Kenya,Horn of Africa,-0.882887,33.9382,2
e3138,7/9/2014,2014,Tanzania,Horn of Africa,-2.4885,32.90634,2
e3141,8/12/2014,2014,Tanzania,Horn of Africa,-1.500899,31.981959,2
e3142,8/24/2014,2014,Tanzania,Horn of Africa,-1.845755,31.723724,2
e3143,8/15/2010,2010,Kenya,Horn of Africa,-0.47023,34.369279,3
e3145,3/5/2015,2015,Kenya,Horn of Africa,0.178873,33.981052,1
e3146,3/1/2015,2015,Kenya,Horn of Africa,-0.436061,34.203584,3
e3152,10/30/2014,2014,Kenya,Horn of Africa,0.205063,33.991676,2
e3153,4/12/2013,2013,Kenya,Horn of Africa,-0.52677,34.451468,2
e3154,7/18/1990,1990,Somalia,Horn of Africa,11.2211,47.2403,2
e3155,9/17/1991,1991,Somalia,Horn of Africa,5.4508,51.9401,1
e3156,4/1/1992,1992,Somalia,Horn of Africa,9.511179,50.820255,2
e3157,6/6/1992,1992,Somalia,Horn of Africa,1.2079,45.9019,2
e3158,9/15/1992,1992,Somalia,Horn of Africa,3.0366,51.172,3
e3159,12/15/1993,1993,Somalia,Horn of Africa,14.0154,52.9449,1
e3160,2/10/1994,1994,Somalia,Horn of Africa,9.3096,53.3442,2
e3161,8/5/1994,1994,Somalia,Horn of Africa,12.7063,49.3996,2
e3162,8/20/1994,1994,Somalia,Horn of Africa,12.138,48.4473,1
e3163,3/15/1995,1995,Somalia,Horn of Africa,1.826599,45.101168,3
e3164,10/11/1995,1995,Somalia,Horn of Africa,12.0721,50.939,1
e3165,11/24/2015,2015,Somalia,Horn of Africa,-0.361969,42.55,3
e3166,7/12/1996,1996,Yemen,Horn of Africa,12.774446,46.906264,2
e3167,7/18/1996,1996,Somalia,Horn of Africa,4.0473,47.7867,2
e3168,4/20/1997,1997,Somalia,Horn of Africa,6.0817,49.0909,2
e3169,10/3/1997,1997,Somalia,Horn of Africa,4.1352,47.9144,3
e3170,6/3/1997,1997,Somalia,Horn of Africa,2.7249,46.398,3
e3172,1/1/1998,1998,Somalia,Horn of Africa,2.2097,45.9265,2
e3173,1/12/1998,1998,Somalia,Horn of Africa,6.951816,49.332631,2
e3174,1/15/1998,1998,Somalia,Horn of Africa,6.951816,49.332631,2
e3175,1/22/1998,1998,Somalia,Horn of Africa,11.5267,49.5435,2
e3176,6/5/1998,1998,Somalia,Horn of Africa,12.2532,50.8093,2
e3177,12/16/1998,1998,Somalia,Horn of Africa,7.956869,49.83615,3
e3178,12/28/1998,1998,Somalia,Horn of Africa,11.966196,50.755355,2
e3179,10/26/1999,1999,Somalia,Horn of Africa,11.4878,46.9012,2
e3180,1/18/1999,1999,Somalia,Horn of Africa,11.6882,44.0821,2
e3181,3/15/1999,1999,Somalia,Horn of Africa,6.5645,49.2306,2
e3182,3/14/1999,1999,Somalia,Horn of Africa,7.8651,50.069,2
e3183,11/17/1999,1999,Somalia,Horn of Africa,11.605,44.7058,2
e3184,1/13/2000,2000,Somalia,Horn of Africa,-2.4274,45.445,2
e3185,4/20/2000,2000,Somalia,Horn of Africa,6.8626,50.9904,2
e3186,4/1/2000,2000,Somalia,Horn of Africa,13.5127,51.0949,2
e3187,7/5/2000,2000,Somalia,Horn of Africa,11.5581,49.3873,2
e3188,8/9/2000,2000,Somalia,Horn of Africa,7.9254,49.9581,3
e3189,8/15/2000,2000,Somalia,Horn of Africa,1.5677,44.9505,2
e3190,1/1/2000,2000,Somalia,Horn of Africa,6.8943,49.4191,2
e3191,1/2/2000,2000,Somalia,Horn of Africa,7.8707,50.0125,2
e3192,2/17/2001,2001,Somalia,Horn of Africa,10.6678,44.9371,2
e3193,11/25/2000,2000,Somalia,Horn of Africa,-0.36197,42.55,2
e3194,3/13/2001,2001,Somalia,Horn of Africa,9.6459,53.9954,2
e3195,7/25/2001,2001,Somalia,Horn of Africa,7.8978,50.0221,2
e3196,10/7/2001,2001,Somalia,Horn of Africa,11.5436,49.1686,3
e3197,2/1/2002,2002,Kenya,Horn of Africa,-2.399,40.9228,1
e3198,6/12/2002,2002,Somalia,Horn of Africa,2.6449,46.419,2
e3199,12/1/2002,2002,Kenya,Horn of Africa,-4.1518,39.9828,2
e3200,8/25/2002,2002,Somalia,Horn of Africa,11.8704,51.0578,3
e3201,1/24/2004,2004,Somalia,Horn of Africa,1.1135,44.0326,2
e3202,6/9/2003,2003,Somalia,Horn of Africa,-0.4306,42.5996,2
e3203,11/16/2004,2004,Somalia,Horn of Africa,11.751,44.9639,2
e3204,2/3/2017,2017,Somalia,Horn of Africa,5.3521,48.5255,2
e3205,1/4/2017,2017,Somalia,Horn of Africa,7.8653,50.0013,2
e3206,3/13/2017,2017,Somalia,Horn of Africa,12.189,50.6139,3
e3207,3/3/2017,2017,Somalia,Horn of Africa,10.2361,52.0819,3
e3208,3/23/2017,2017,Somalia,Horn of Africa,7.8409,50.0013,2
e3209,10/14/2016,2016,Somalia,Horn of Africa,1.8037,50.1523,2
e3210,5/23/2017,2017,Somalia,Horn of Africa,12.2117,50.3902,2
e3211,6/19/2017,2017,Somalia,Horn of Africa,-1.9603,44.0504,2
e3213,3/21/2017,2017,Somalia,Horn of Africa,11.2787,49.1739,1
e3214,8/12/2013,2013,Kenya,Horn of Africa,4.453221,35.944937,3
e3215,8/31/2013,2013,Kenya,Horn of Africa,4.269138,35.911833,3
e3216,10/1/2011,2011,Kenya,Horn of Africa,-2.108979,41.414123,1
e3217,2/27/2012,2012,Kenya,Horn of Africa,-3.292033,40.114846,3
e3218,4/4/2012,2012,Kenya,Horn of Africa,-3.604835,39.885242,1
e3219,5/5/2014,2014,Kenya,Horn of Africa,-4.076517,39.66242,1
e3221,10/21/2014,2014,Kenya,Horn of Africa,-4.280081,39.594469,1
e3222,10/28/2014,2014,Kenya,Horn of Africa,-2.267923,40.901622,1
e3223,11/18/2014,2014,Kenya,Horn of Africa,-3.359567,40.018709,1
e3224,4/20/2015,2015,Kenya,Horn of Africa,-0.101495,34.274897,1
e3225,5/15/2015,2015,Kenya,Horn of Africa,-0.130811,33.98776,3
e3226,12/14/2015,2015,Kenya,Horn of Africa,-3.957194,39.762647,2
e3227,12/15/2015,2015,Kenya,Horn of Africa,-4.089034,39.822142,2
e3228,12/29/2017,2017,Kenya,Horn of Africa,-0.649077,38.406362,2
e3235,3/21/2005,2005,Kenya,Horn of Africa,-0.296267,34.493764,2
e3236,4/15/2005,2005,Kenya,Horn of Africa,-0.514018,34.473001,2
e3237,4/1/2005,2005,Kenya,Horn of Africa,-0.473225,34.454851,1
e3238,7/20/2014,2014,Kenya,Horn of Africa,-2.266079,40.900485,1
e3239,2/7/2002,2002,Yemen,Horn of Africa,12.685317,44.984056,2
e3240,3/1/2003,2003,Yemen,Horn of Africa,12.575275,44.364793,1
e3241,6/2/2003,2003,Yemen,Horn of Africa,14.063887,42.677219,2
e3242,7/22/2003,2003,Yemen,Horn of Africa,15.605372,52.327307,3
e3243,4/22/2005,2005,Yemen,Horn of Africa,15.25139,51.556526,1
e3244,3/6/2006,2006,Yemen,Horn of Africa,12.247459,52.347731,2
e3246,4/19/2007,2007,Yemen,Horn of Africa,14.947151,42.731881,1
e3247,11/18/2008,2008,Yemen,Horn of Africa,13.464978,49.486004,3
e3249,1/18/2009,2009,Yemen,Horn of Africa,15.030173,42.169018,2
e3253,5/1/2008,2008,Yemen,Horn of Africa,13.681866,49.925187,3
e3254,6/1/2009,2009,Yemen,Horn of Africa,15.406813,41.804798,2
e3255,8/1/2009,2009,Yemen,Horn of Africa,16.15313096,41.29997627,2
e3257,9/17/2009,2009,Yemen,Horn of Africa,13.03265153,51.42825549,2
e3258,10/18/2009,2009,Yemen,Horn of Africa,15.751277,42.485762,2
e3259,11/16/2009,2009,Yemen,Horn of Africa,15.83924132,41.61386592,2
e3260,11/18/2009,2009,Yemen,Horn of Africa,13.042113,47.749764,2
e3261,9/19/2009,2009,Yemen,Horn of Africa,16.124468,41.920566,2
e3262,11/21/2009,2009,Yemen,Horn of Africa,12.442272,44.15736,3
e3278,2/22/2017,2017,Yemen,Horn of Africa,13.431186,43.223096,3
e3290,2/1/2016,2016,Yemen,Horn of Africa,15.054158,42.5988,2
e3292,10/2/2016,2016,Yemen,Horn of Africa,13.217453,43.142071,3
e3293,10/15/2016,2016,Yemen,Horn of Africa,13.324382,43.096753,3
e3294,12/20/2016,2016,Yemen,Horn of Africa,16.17021339,41.56688924,2
e3295,10/22/2015,2015,Yemen,Horn of Africa,15.113684,41.990874,3
e3296,11/19/2015,2015,Yemen,Horn of Africa,14.031506,42.831819,3
e3297,11/21/2015,2015,Yemen,Horn of Africa,13.82257,42.875421,3
e3298,1/15/2010,2010,Kenya,Horn of Africa,3.119606,35.599967,1
e3299,12/10/1993,1993,Eritrea,Horn of Africa,17.984048,38.916757,2
e3250,1/15/2010,2010,Kenya,Horn of Africa,3.533386,35.86091,1
e3300,4/11/1995,1995,Eritrea,Horn of Africa,16.516514,40.295748,2
e3251,4/23/1995,1995,Eritrea,Horn of Africa,16.806082,39.873909,1
e3301,1/15/2010,2010,Kenya,Horn of Africa,4.275518,35.896743,1
e3302,5/15/1995,1995,Eritrea,Horn of Africa,16.04156134,41.26154081,2
e3304,7/1/1996,1996,Eritrea,Horn of Africa,17.86991512,39.36966174,2
e3305,9/23/1996,1996,Eritrea,Horn of Africa,17.032064,39.884896,3
e3306,6/1/1997,1997,Eritrea,Horn of Africa,17.86137391,39.54048604,2
e3307,7/17/1997,1997,Eritrea,Horn of Africa,17.98949213,39.61308636,2
e3308,8/21/1999,1999,Eritrea,Horn of Africa,16.668214,40.546769,2
e3309,7/21/2005,2005,Eritrea,Horn of Africa,16.091128,39.244889,1
e3310,6/1/2007,2007,Eritrea,Horn of Africa,17.77169115,39.66860426,2
e3311,3/5/2009,2009,Eritrea,Horn of Africa,16.00739648,41.32346461,2
e3313,4/1/2012,2012,Eritrea,Horn of Africa,13.39592007,42.77760643,2
e3314,10/6/2014,2014,Yemen,Horn of Africa,16.271742,42.107256,2
e3315,11/7/2014,2014,Yemen,Horn of Africa,15.706336,42.275003,2
e3316,4/3/2016,2016,Eritrea,Horn of Africa,17.72471447,39.51486239,1
e3317,4/26/2016,2016,Eritrea,Horn of Africa,13.175863,42.970712,2
e4001,9/1/1995,1995,Tanzania,Horn of Africa,-4.83929,29.67072,2
e4003,9/27/1997,1997,Tanzania,Horn of Africa,-3.789614,30.44604,3
e4026,1/1/2002,2002,Tanzania,Horn of Africa,-7.759966,39.498714,1
e4027,3/21/2004,2004,Tanzania,Horn of Africa,-6.015354,39.454114,1
e4031,11/17/2010,2010,Tanzania,Horn of Africa,-7,31.5,1
e4032,4/19/2012,2012,Tanzania,Horn of Africa,-6.17683,39.22394,2
e4033,5/12/2012,2012,Tanzania,Horn of Africa,-8.189816,30.947127,2
e4034,12/16/2011,2011,Tanzania,Horn of Africa,-7.58333,31,2
e4035,5/15/2012,2012,Tanzania,Horn of Africa,-8.131183,30.957231,2
e4036,7/1/2012,2012,Tanzania,Horn of Africa,-7.458662,30.559605,1
e4037,12/16/2012,2012,Tanzania,Horn of Africa,-8.464239,31.143063,2
e4040,7/3/2014,2014,Tanzania,Horn of Africa,-3.789614,30.44604,2
e4041,7/1/2014,2014,Tanzania,Horn of Africa,-10.72586411,36.25175745,1
e4043,2/19/2016,2016,Tanzania,Horn of Africa,-2.027240578,31.18194427,1
e4045,6/1/2017,2017,Tanzania,Horn of Africa,-7.985407327,31.39068062,2
e4050,2/19/2014,2014,Somalia,Horn of Africa,11.353841,43.475024,2
e4054,1/1/2010,2010,Somalia,Horn of Africa,8.4105,48.4681,1
e4055,4/1/2014,2014,Somalia,Horn of Africa,11.288138,49.180277,2
e4056,6/2/2014,2014,Somalia,Horn of Africa,4.6162,51.9868,1
e4057,6/2/2014,2014,Somalia,Horn of Africa,13.2825,50.1673,2
e4058,7/22/2014,2014,Somalia,Horn of Africa,0.2199,47.2869,1
e4059,1/1/2014,2014,Somalia,Horn of Africa,0.8866,49.026,3
e4060,8/28/2014,2014,Somalia,Horn of Africa,-3.7486,42.5277,1
e4061,9/15/2014,2014,Somalia,Horn of Africa,7.5468,51.4208,1
e4062,7/1/2013,2013,Somalia,Horn of Africa,-1.6073,45.4266,2
e4065,12/16/2014,2014,Somalia,Horn of Africa,11.065571,45.64994,2
e4067,11/21/2014,2014,Somalia,Horn of Africa,2.04822,45.319368,1
e4068,2/26/2015,2015,Somalia,Horn of Africa,5.894585,48.897112,1
e4069,4/18/2010,2010,Somalia,Horn of Africa,6.3293,47.9445,3
e4070,2/28/2015,2015,Somalia,Horn of Africa,0.4259,46.3215,1
e4071,3/23/2015,2015,Somalia,Horn of Africa,5.351444,48.525694,1
e4072,3/26/2015,2015,Somalia,Horn of Africa,3.771709,47.320798,2
e4073,3/30/2015,2015,Somalia,Horn of Africa,2.033805,45.330357,1
e4076,4/10/2015,2015,Somalia,Horn of Africa,2.0317,45.3232,1
e4077,3/15/2015,2015,Somalia,Horn of Africa,5.260075,48.8232,2
e4078,4/22/2015,2015,Somalia,Horn of Africa,11.294283,49.176115,1
e4079,5/12/2015,2015,Somalia,Horn of Africa,1.8652,45.4145,2
e4080,7/13/2015,2015,Somalia,Horn of Africa,-1.882789,41.676336,1
e4081,1/1/2014,2014,Somalia,Horn of Africa,1.8652,45.4145,1
e4082,1/1/2015,2015,Somalia,Horn of Africa,11.4737,48.5463,2
e4083,1/1/2015,2015,Somalia,Horn of Africa,11.286645,51.079039,1
e4084,10/28/2015,2015,Somalia,Horn of Africa,8.40929,48.48434,1
e4085,11/1/2015,2015,Somalia,Horn of Africa,7.964904,49.844425,2
e5000,3/9/2006,2006,Kenya,Horn of Africa,-2.290435,40.867747,1
e5001,5/10/2006,2006,Kenya,Horn of Africa,-0.100337,34.275499,2
e5002,6/26/2006,2006,Kenya,Horn of Africa,-3.219186,40.116891,1
e5003,6/27/2006,2006,Kenya,Horn of Africa,-3.219186,40.116891,1
e5004,8/24/2006,2006,Kenya,Horn of Africa,-3.287445,41.89131,1
e4086,4/20/1991,1991,Yemen,Horn of Africa,16.219717,41.239422,2
e5006,6/1/1991,1991,Yemen,Horn of Africa,15.75944,41.552469,2
e5007,6/12/1992,1992,Yemen,Horn of Africa,14.790912,42.970884,2
e5008,12/30/1992,1992,Yemen,Horn of Africa,14.790912,42.970884,2
e4087,12/30/1992,1992,Yemen,Horn of Africa,14.790912,42.970884,2
e5009,11/10/1995,1995,Yemen,Horn of Africa,13.857032,42.767685,1
e5011,11/1/2009,2009,Yemen,Horn of Africa,13.590799,49.52604,3
e5012,3/23/2010,2010,Eritrea,Horn of Africa,15.71401,40.667127,2
e5013,3/15/2010,2010,Yemen,Horn of Africa,12.46342,53.823739,2
e5014,5/1/2010,2010,Yemen,Horn of Africa,12.785497,45.018655,2
e5016,5/7/2010,2010,Yemen,Horn of Africa,12.446855,52.138137,2
e5017,5/14/2010,2010,Yemen,Horn of Africa,16.30473752,42.61745865,2
e5018,5/25/2010,2010,Yemen,Horn of Africa,12.46342,53.823739,2
e5019,5/24/2010,2010,Yemen,Horn of Africa,12.46342,53.823739,2
e5021,6/25/2010,2010,Eritrea,Horn of Africa,13.94255781,42.4701227,2
e5022,6/15/2010,2010,Yemen,Horn of Africa,14.095595,42.526692,2
e5023,8/17/2010,2010,Yemen,Horn of Africa,14.803389,42.949076,2
e5024,8/28/2010,2010,Yemen,Horn of Africa,14.803389,42.949076,2
e5025,8/28/2010,2010,Yemen,Horn of Africa,16.05677538,41.42115476,2
e5026,11/4/2010,2010,Yemen,Horn of Africa,13.996881,48.184644,2
e5027,11/2/2010,2010,Yemen,Horn of Africa,16.295399,52.722005,3
e5029,10/15/2010,2010,Yemen,Horn of Africa,13.711457,50.884333,2
e5030,2/13/2011,2011,Yemen,Horn of Africa,12.46342,53.823739,2
e5031,2/17/2011,2011,Yemen,Horn of Africa,14.803389,42.949076,2
e5033,11/15/2010,2010,Yemen,Horn of Africa,12.46342,53.823739,2
e5034,5/18/2011,2011,Yemen,Horn of Africa,12.776753,47.66402,2
e5035,4/15/2012,2012,Yemen,Horn of Africa,14.272141,53.113239,2
e5036,2/1/2012,2012,Yemen,Horn of Africa,13.845213,42.736855,2
e5037,3/15/2012,2012,Yemen,Horn of Africa,13.845213,42.736855,2
e5038,5/12/2012,2012,Yemen,Horn of Africa,13.664441,51.860797,2
e5039,8/27/2012,2012,Yemen,Horn of Africa,13.151473,48.037555,1
e5040,1/1/1997,1997,Somalia,Horn of Africa,5.349722,48.526734,2
ECU_e001,5/8/2000,2000,Ecuador,South America,-0.948,-90.973,2
ECU_e003,5/15/2000,2000,Ecuador,South America,-0.949,-90.475,2
ECU_e002,6/5/2000,2000,Ecuador,South America,-3.342,-80.318,3
ECU_e004,11/15/2000,2000,Ecuador,South America,-0.742,-90.304,2
ECU_e005,3/9/2001,2001,Ecuador,South America,-0.949,-90.475,2
ECU_e006,3/22/2001,2001,Ecuador,South America,1.992,-88.431,2
ECU_e014,6/16/2001,2001,Ecuador,South America,-0.839,-87.339,2
ECU_e007,5/1/2002,2002,Ecuador,South America,-1.274,-90.487,1
ECU_e008,5/31/2002,2002,Ecuador,South America,-0.949,-90.475,2
ECU_e011,2/18/2004,2004,Ecuador,South America,-0.949,-90.475,1
ECU_e009,2/19/2004,2004,Ecuador,South America,-1.987,-81.96,2
ECU_e010,2/19/2004,2004,Ecuador,South America,-0.741,-90.306,2
ECU_e012,5/26/2004,2004,Ecuador,South America,-0.741,-90.306,2
ECU_e013,6/5/2004,2004,Ecuador,South America,-0.83,-89.411,2
ECU_e016,6/26/2004,2004,Ecuador,South America,-0.949,-90.475,2
ECU_e015,6/27/2004,2004,Ecuador,South America,-0.949,-90.475,2
ECU_e017,9/13/2004,2004,Ecuador,South America,-0.949,-90.475,2
ECU_e018,9/21/2004,2004,Ecuador,South America,-0.949,-90.475,2
ECU_e019,3/25/2005,2005,Ecuador,South America,-0.949,-90.475,1
ECU_e020,5/21/2005,2005,Ecuador,South America,1.724,-79.691,3
ECU_e022,5/31/2006,2006,Ecuador,South America,1.352,-90.395,2
ECU_e021,8/2/2006,2006,Ecuador,South America,1.463,-90.46,2
ECU_e029,6/4/2007,2007,Ecuador,South America,-0.949,-90.475,1
ECU_e023,7/30/2007,2007,Ecuador,South America,-0.949,-80.726,2
ECU_e024,7/31/2007,2007,Ecuador,South America,-0.96,-80.714,2
ECU_e025,2/28/2008,2008,Ecuador,South America,-0.949,-90.475,2
ECU_e026,6/7/2008,2008,Ecuador,South America,-0.93,-80.72,1
ECU_e027,9/1/2008,2008,Ecuador,South America,-2.970814,-80.502244,2
ECU_e028,6/17/2009,2009,Ecuador,South America,-0.949,-90.475,2
ECU_e030,1/22/2010,2010,Ecuador,South America,-2.744,-80.792,2
ECU_e031,5/15/2010,2010,Ecuador,South America,-0.949,-90.475,2
ECU_e032,5/26/2010,2010,Ecuador,South America,-0.949,-90.475,2
ECU_e033,1/14/2011,2011,Ecuador,South America,0.71,-80.51,3
ECU_e035,5/9/2011,2011,Ecuador,South America,-2.852,-81.662,2
ECU_e034,6/3/2011,2011,Ecuador,South America,-2.481,-80.76,2
ECU_e036,7/19/2011,2011,Ecuador,South America,0.232,-90.055,2
ECU_e037,9/18/2011,2011,Ecuador,South America,-3.225,-80.47,2
ECU_e038,12/20/2011,2011,Ecuador,South America,-2.726,-80.45,2
ECU_e039,1/6/2012,2012,Ecuador,South America,-2.801,-80.381,2
ECU_e040,10/13/2012,2012,Ecuador,South America,-3.153,-80.828,2
ECU_e041,12/15/2012,2012,Ecuador,South America,-3.02,-80.717,2
ECU_e042,1/31/2013,2013,Ecuador,South America,-3.262,-80.71,2
ECU_e043,2/1/2013,2013,Ecuador,South America,-3.305,-80.59,2
ECU_e044,12/12/2015,2015,Ecuador,South America,-1.066,-80.45,2
ECU_e045,3/2/2016,2016,Ecuador,South America,-3.228,-80.405,2
ECU_e046,8/13/2017,2017,Ecuador,South America,-0.837,-88.74,2
ECU_e047,8/28/2017,2017,Ecuador,South America,-0.744,-90.315,2
ECU_e048,12/22/2017,2017,Ecuador,South America,0.094,-89.939,2
ECU_e049,4/26/2019,2019,Ecuador,South America,-0.949,-90.475,2
ECU_e050,8/6/2020,2020,Ecuador,South America,2.813,-95.997,1
ECU_e051,8/14/2020,2020,Ecuador,South America,-2.211,-79.898,2
ECU_e052,12/20/2020,2020,Ecuador,South America,-2.489,-81.29,1
ECU_e056,12/21/2020,2020,Ecuador,South America,-2.731,-81.011,1
ECU_e053,11/19/2021,2021,Ecuador,South America,-3.151,-80.503,3
ECU_e054,4/20/2022,2022,Ecuador,South America,-3.163,-80.434,2
ECU_e055,8/15/2022,2022,Ecuador,South America,1.649,-96.745,2
